 2019/05/21-09:45	 1477.38	 1483.91	 1473.98	 1483.91	         333735	           	       0.00	  333735.00	  388621.41	  254761.80	       2.73	       0.09	       5.29	
 2019/05/21-09:50	 1483.80	 1485.34	 1480.83	 1482.16	         297931	           	       0.00	  297931.00	  407972.81	  276401.00	       3.44	       0.76	       5.36	
 2019/05/21-09:55	 1482.29	 1485.51	 1479.78	 1480.45	         268645	           	       0.00	  268645.00	  418218.19	  293381.00	       3.82	       1.37	       4.89	
 2019/05/21-10:00	 1479.96	 1482.62	 1479.67	 1482.62	         185707	           	       0.00	  185707.00	  307651.19	  296517.31	       4.24	       1.94	       4.59	
 2019/05/21-10:05	 1481.96	 1482.64	 1479.07	 1479.30	         160627	           	       0.00	  160627.00	  249329.00	  299665.31	       4.26	       2.41	       3.71	
 2019/05/21-10:10	 1479.26	 1479.56	 1472.60	 1472.89	         169776	           	       0.00	  169776.00	  216537.20	  302579.31	       3.72	       2.67	       2.09	
 2019/05/21-10:15	 1472.66	 1474.90	 1472.08	 1474.86	         190854	           	       0.00	  190854.00	  195121.80	  301547.31	       3.41	       2.82	       1.18	
 2019/05/21-10:20	 1474.94	 1481.41	 1474.71	 1478.99	         180511	           	       0.00	  180511.00	  177495.00	  297856.59	       3.45	       2.94	       1.02	
 2019/05/21-10:25	 1478.94	 1480.05	 1477.09	 1477.18	         141142	           	       0.00	  141142.00	  168582.00	  238116.59	       3.30	       3.02	       0.58	
 2019/05/21-10:30	 1477.33	 1485.78	 1477.09	 1485.78	         163539	           	       0.00	  163539.00	  169164.41	  209246.70	       3.84	       3.18	       1.31	
 2019/05/21-10:35	 1485.88	 1489.30	 1485.88	 1488.73	         209925	           	       0.00	  209925.00	  177194.20	  196865.70	       4.45	       3.43	       2.03	
 2019/05/21-10:40	 1488.74	 1491.12	 1486.32	 1490.71	         150180	           	       0.00	  150180.00	  169059.41	  182090.59	       5.03	       3.75	       2.56	
 2019/05/21-10:45	 1491.15	 1493.54	 1491.13	 1493.54	         177016	           	       0.00	  177016.00	  168360.41	  172927.70	       5.66	       4.13	       3.05	
 2019/05/21-10:50	 1493.31	 1496.00	 1493.31	 1495.60	         226869	           	       0.00	  226869.00	  185505.80	  177043.91	       6.25	       4.56	       3.38	
 2019/05/21-10:55	 1495.39	 1495.39	 1492.86	 1493.65	         166411	           	       0.00	  166411.00	  186080.20	  177622.30	       6.48	       4.94	       3.08	
 2019/05/21-11:00	 1493.72	 1498.88	 1493.70	 1498.88	         180271	           	       0.00	  180271.00	  180149.41	  178671.80	       7.01	       5.36	       3.31	
 2019/05/21-11:05	 1498.76	 1502.94	 1498.76	 1501.47	         194627	           	       0.00	  194627.00	  189038.80	  179049.09	       7.55	       5.80	       3.51	
 2019/05/21-11:10	 1501.82	 1504.21	 1500.33	 1503.30	         163320	           	       0.00	  163320.00	  186299.59	  177330.00	       8.04	       6.24	       3.59	
 2019/05/21-11:15	 1503.13	 1503.29	 1499.86	 1499.99	         129202	           	       0.00	  129202.00	  166766.20	  176136.00	       8.06	       6.61	       2.90	
 2019/05/21-11:20	 1500.03	 1502.94	 1496.16	 1496.30	         156365	           	       0.00	  156365.00	  164757.00	  175418.59	       7.69	       6.82	       1.73	
 2019/05/21-11:25	 1496.30	 1498.84	 1496.25	 1498.13	         101979	           	       0.00	  101979.00	  149098.59	  164624.00	       7.46	       6.95	       1.02	
 2019/05/21-11:30	 1498.30	 1499.41	 1497.36	 1499.26	         100559	           	       0.00	  100559.00	  130285.00	  159661.91	       7.29	       7.02	       0.54	
 2019/05/21-13:05	 1499.77	 1500.24	 1497.74	 1498.44	         149529	           	       0.00	  149529.00	  127526.80	  156913.20	       7.00	       7.01	      -0.03	
 2019/05/21-13:10	 1498.37	 1498.75	 1497.14	 1498.39	         104287	           	       0.00	  104287.00	  122543.80	  144655.00	       6.69	       6.95	      -0.51	
 2019/05/21-13:15	 1498.48	 1499.22	 1497.09	 1497.09	         104212	           	       0.00	  104212.00	  112113.20	  138435.09	       6.27	       6.81	      -1.09	
 2019/05/21-13:20	 1497.02	 1497.29	 1492.41	 1494.60	         153524	           	       0.00	  153524.00	  122422.20	  135760.41	       5.67	       6.59	      -1.83	
 2019/05/21-13:25	 1494.45	 1494.86	 1493.62	 1494.76	          98954	           	       0.00	   98954.00	  122101.20	  126193.10	       5.15	       6.30	      -2.30	
 2019/05/21-13:30	 1494.67	 1495.25	 1494.13	 1494.45	         101478	           	       0.00	  101478.00	  112491.00	  120008.90	       4.66	       5.97	      -2.63	
 2019/05/21-13:35	 1494.45	 1497.95	 1493.75	 1497.20	         107762	           	       0.00	  107762.00	  113186.00	  117864.90	       4.44	       5.66	      -2.45	
 2019/05/21-13:40	 1497.12	 1497.27	 1494.39	 1495.01	         104835	           	       0.00	  104835.00	  113310.60	  112711.90	       4.04	       5.34	      -2.60	
 2019/05/21-13:45	 1495.16	 1495.25	 1491.31	 1491.49	         117241	           	       0.00	  117241.00	  106054.00	  114238.10	       3.40	       4.95	      -3.10	
 2019/05/21-13:50	 1491.68	 1492.79	 1490.71	 1492.79	          91440	           	       0.00	   91440.00	  104551.20	  113326.20	       2.97	       4.56	      -3.17	
 2019/05/21-13:55	 1492.80	 1494.20	 1492.80	 1493.27	          83254	           	       0.00	   83254.00	  100906.40	  106698.70	       2.63	       4.17	      -3.08	
 2019/05/21-14:00	 1493.37	 1497.79	 1493.29	 1496.59	         115614	           	       0.00	  115614.00	  102476.80	  107831.40	       2.60	       3.86	      -2.51	
 2019/05/21-14:05	 1497.06	 1497.80	 1495.95	 1496.32	          95761	           	       0.00	   95761.00	  100662.00	  106986.30	       2.53	       3.59	      -2.12	
 2019/05/21-14:10	 1496.21	 1496.33	 1492.88	 1493.45	          95563	           	       0.00	   95563.00	   96326.40	  101190.20	       2.21	       3.32	      -2.20	
 2019/05/21-14:15	 1493.40	 1493.40	 1491.03	 1491.75	         101257	           	       0.00	  101257.00	   98289.80	  101420.50	       1.81	       3.01	      -2.42	
 2019/05/21-14:20	 1491.76	 1493.46	 1491.58	 1492.85	          88682	           	       0.00	   88682.00	   99375.40	  100140.90	       1.55	       2.72	      -2.34	
 2019/05/21-14:25	 1492.87	 1492.98	 1491.44	 1491.94	          90320	           	       0.00	   90320.00	   94316.60	   98396.70	       1.27	       2.43	      -2.33	
 2019/05/21-14:30	 1491.94	 1493.05	 1491.45	 1493.05	          97485	           	       0.00	   97485.00	   94661.40	   97661.70	       1.11	       2.17	      -2.11	
 2019/05/21-14:35	 1493.07	 1495.79	 1493.06	 1493.86	         131965	           	       0.00	  131965.00	  101941.80	   99134.10	       1.05	       1.94	      -1.79	
 2019/05/21-14:40	 1493.83	 1493.85	 1492.31	 1493.30	         112444	           	       0.00	  112444.00	  104179.20	  101234.50	       0.94	       1.74	      -1.61	
 2019/05/21-14:45	 1493.41	 1494.28	 1493.07	 1493.45	         122707	           	       0.00	  122707.00	  110984.20	  105179.80	       0.85	       1.56	      -1.42	
 2019/05/21-14:50	 1494.05	 1494.11	 1492.03	 1492.03	         160127	           	       0.00	  160127.00	  124945.60	  109631.10	       0.67	       1.38	      -1.44	
 2019/05/21-14:55	 1492.13	 1493.16	 1491.92	 1492.81	         208366	           	       0.00	  208366.00	  147121.80	  120891.60	       0.57	       1.22	      -1.30	
 2019/05/21-15:00	 1492.95	 1493.72	 1492.70	 1493.72	         214459	           	       0.00	  214459.00	  163620.59	  132781.20	       0.56	       1.09	      -1.05	
 2019/05/22-09:35	 1493.66	 1495.87	 1488.32	 1492.59	         692446	           	       0.00	  692446.00	  279621.00	  191900.09	       0.46	       0.96	      -1.00	
 2019/05/22-09:40	 1492.49	 1492.80	 1490.03	 1492.46	         413141	           	       0.00	  413141.00	  337707.81	  224346.00	       0.37	       0.85	      -0.96	
 2019/05/22-09:45	 1492.87	 1498.22	 1490.13	 1498.03	         379573	           	       0.00	  379573.00	  381597.00	  253271.30	       0.73	       0.82	      -0.18	
 2019/05/22-09:50	 1498.05	 1498.26	 1492.49	 1492.97	         340127	           	       0.00	  340127.00	  407949.19	  277535.50	       0.61	       0.78	      -0.35	
 2019/05/22-09:55	 1492.67	 1497.60	 1492.09	 1497.60	         307791	           	       0.00	  307791.00	  426615.59	  295118.09	       0.87	       0.80	       0.15	
 2019/05/22-10:00	 1497.42	 1500.59	 1497.09	 1499.65	         293633	           	       0.00	  293633.00	  346853.00	  313237.00	       1.23	       0.88	       0.69	
 2019/05/22-10:05	 1500.05	 1502.03	 1498.75	 1501.59	         271687	           	       0.00	  271687.00	  318562.19	  328135.00	       1.65	       1.04	       1.23	
 2019/05/22-10:10	 1501.32	 1501.63	 1497.77	 1497.84	         241842	           	       0.00	  241842.00	  291016.00	  336306.50	       1.67	       1.16	       1.01	
 2019/05/22-10:15	 1497.69	 1503.81	 1497.45	 1503.22	         260303	           	       0.00	  260303.00	  275051.19	  341500.19	       2.09	       1.35	       1.48	
 2019/05/22-10:20	 1503.38	 1503.56	 1500.55	 1501.02	         181527	           	       0.00	  181527.00	  249798.41	  338207.00	       2.22	       1.52	       1.39	
 2019/05/22-10:25	 1500.97	 1501.74	 1497.56	 1497.73	         191474	           	       0.00	  191474.00	  229366.59	  288109.81	       2.03	       1.62	       0.82	
 2019/05/22-10:30	 1497.72	 1498.92	 1497.45	 1498.43	         151364	           	       0.00	  151364.00	  205302.00	  261932.09	       1.92	       1.68	       0.47	
 2019/05/22-10:35	 1498.39	 1498.52	 1495.03	 1495.65	         165245	           	       0.00	  165245.00	  189982.59	  240499.30	       1.59	       1.66	      -0.15	
 2019/05/22-10:40	 1495.71	 1495.93	 1491.68	 1491.83	         182710	           	       0.00	  182710.00	  174464.00	  224757.59	       1.00	       1.53	      -1.06	
 2019/05/22-10:45	 1491.81	 1493.56	 1489.96	 1490.07	         185918	           	       0.00	  185918.00	  175342.20	  212570.30	       0.40	       1.31	      -1.82	
 2019/05/22-10:50	 1490.15	 1490.98	 1488.49	 1490.72	         130850	           	       0.00	  130850.00	  163217.41	  196292.00	      -0.03	       1.04	      -2.14	
 2019/05/22-10:55	 1490.76	 1490.91	 1488.47	 1488.49	         114203	           	       0.00	  114203.00	  155785.20	  180543.59	      -0.55	       0.72	      -2.54	
 2019/05/22-11:00	 1488.58	 1495.95	 1488.21	 1493.27	         125630	           	       0.00	  125630.00	  147862.20	  168922.41	      -0.56	       0.46	      -2.05	
 2019/05/22-11:05	 1492.93	 1493.54	 1491.61	 1492.53	          72808	           	       0.00	   72808.00	  125881.80	  150172.91	      -0.63	       0.25	      -1.75	
 2019/05/22-11:10	 1492.53	 1496.09	 1492.38	 1495.35	          86332	           	       0.00	   86332.00	  105964.60	  140653.41	      -0.45	       0.11	      -1.11	
 2019/05/22-11:15	 1495.30	 1495.30	 1492.39	 1492.63	          84399	           	       0.00	   84399.00	   96674.40	  129945.90	      -0.52	      -0.02	      -1.00	
 2019/05/22-11:20	 1492.70	 1493.44	 1491.99	 1492.18	          66930	           	       0.00	   66930.00	   87219.80	  121502.50	      -0.60	      -0.13	      -0.93	
 2019/05/22-11:25	 1492.45	 1494.46	 1492.35	 1494.23	          66434	           	       0.00	   66434.00	   75380.60	  111621.40	      -0.50	      -0.21	      -0.58	
 2019/05/22-11:30	 1494.34	 1494.87	 1493.93	 1494.36	          65294	           	       0.00	   65294.00	   73877.80	   99879.80	      -0.40	      -0.24	      -0.31	
 2019/05/22-13:05	 1493.93	 1494.63	 1491.67	 1491.67	          95914	           	       0.00	   95914.00	   75794.20	   90879.40	      -0.53	      -0.30	      -0.46	
 2019/05/22-13:10	 1491.73	 1491.73	 1489.97	 1490.15	          80876	           	       0.00	   80876.00	   75089.60	   85882.00	      -0.75	      -0.39	      -0.72	
 2019/05/22-13:15	 1490.36	 1491.83	 1490.22	 1491.71	          83878	           	       0.00	   83878.00	   78479.20	   82849.50	      -0.79	      -0.47	      -0.64	
 2019/05/22-13:20	 1491.94	 1492.90	 1490.79	 1491.02	          90923	           	       0.00	   90923.00	   83377.00	   79378.80	      -0.87	      -0.55	      -0.63	
 2019/05/22-13:25	 1491.02	 1491.41	 1488.33	 1488.33	         107442	           	       0.00	  107442.00	   91806.60	   82842.20	      -1.13	      -0.67	      -0.93	
 2019/05/22-13:30	 1488.12	 1488.13	 1485.28	 1485.83	         166065	           	       0.00	  166065.00	  105836.80	   90815.50	      -1.53	      -0.84	      -1.37	
 2019/05/22-13:35	 1486.20	 1486.20	 1480.00	 1482.40	         179186	           	       0.00	  179186.00	  125498.80	  100294.20	      -2.09	      -1.09	      -2.00	
 2019/05/22-13:40	 1482.15	 1484.87	 1481.94	 1483.81	         114864	           	       0.00	  114864.00	  131696.00	  105087.60	      -2.40	      -1.35	      -2.09	
 2019/05/22-13:45	 1483.82	 1483.82	 1479.72	 1480.49	         168325	           	       0.00	  168325.00	  147176.41	  115276.70	      -2.88	      -1.66	      -2.44	
 2019/05/22-13:50	 1480.37	 1484.31	 1480.15	 1483.23	         117590	           	       0.00	  117590.00	  149206.00	  120506.30	      -3.00	      -1.92	      -2.15	
 2019/05/22-13:55	 1482.77	 1483.20	 1480.25	 1483.20	          92048	           	       0.00	   92048.00	  134402.59	  120119.70	      -3.06	      -2.15	      -1.82	
 2019/05/22-14:00	 1483.02	 1486.22	 1482.10	 1485.56	          89662	           	       0.00	   89662.00	  116497.80	  120998.30	      -2.89	      -2.30	      -1.18	
 2019/05/22-14:05	 1485.86	 1488.38	 1484.85	 1484.85	         114594	           	       0.00	  114594.00	  116443.80	  124069.90	      -2.78	      -2.40	      -0.77	
 2019/05/22-14:10	 1484.76	 1485.10	 1479.17	 1480.25	         135569	           	       0.00	  135569.00	  109892.60	  128534.50	      -3.03	      -2.52	      -1.01	
 2019/05/22-14:15	 1480.40	 1481.44	 1479.09	 1479.09	         111773	           	       0.00	  111773.00	  108729.20	  128967.60	      -3.28	      -2.67	      -1.21	
 2019/05/22-14:20	 1479.24	 1481.78	 1477.46	 1481.26	         150207	           	       0.00	  150207.00	  120361.00	  127381.80	      -3.27	      -2.79	      -0.95	
 2019/05/22-14:25	 1481.29	 1482.56	 1479.68	 1482.56	          89112	           	       0.00	   89112.00	  120251.00	  118374.40	      -3.11	      -2.86	      -0.52	
 2019/05/22-14:30	 1481.96	 1482.04	 1478.87	 1479.36	         101365	           	       0.00	  101365.00	  117605.20	  117024.50	      -3.22	      -2.93	      -0.58	
 2019/05/22-14:35	 1479.26	 1482.18	 1479.26	 1481.87	         107487	           	       0.00	  107487.00	  111988.80	  110940.70	      -3.06	      -2.95	      -0.21	
 2019/05/22-14:40	 1482.08	 1486.80	 1481.67	 1484.68	         149451	           	       0.00	  149451.00	  119524.40	  114126.80	      -2.68	      -2.90	       0.44	
 2019/05/22-14:45	 1484.69	 1487.60	 1484.49	 1486.38	         180559	           	       0.00	  180559.00	  125594.80	  122977.90	      -2.21	      -2.76	       1.10	
 2019/05/22-14:50	 1486.47	 1486.47	 1483.48	 1484.76	         166684	           	       0.00	  166684.00	  141109.20	  130680.10	      -1.95	      -2.60	       1.30	
 2019/05/22-14:55	 1484.87	 1486.81	 1484.57	 1486.72	         232810	           	       0.00	  232810.00	  167398.20	  142501.70	      -1.57	      -2.39	       1.65	
 2019/05/22-15:00	 1486.71	 1488.63	 1486.71	 1488.63	         278893	           	       0.00	  278893.00	  201679.41	  156834.09	      -1.10	      -2.13	       2.07	
 2019/05/23-09:35	 1486.95	 1486.95	 1469.13	 1472.25	        1011940	           	       0.00	 1011940.00	  374177.19	  246850.80	      -2.02	      -2.11	       0.18	
 2019/05/23-09:40	 1472.20	 1473.62	 1466.90	 1471.82	         596013	           	       0.00	  596013.00	  457268.00	  291431.41	      -2.76	      -2.24	      -1.04	
 2019/05/23-09:45	 1471.78	 1473.33	 1465.00	 1465.17	         434040	           	       0.00	  434040.00	  510739.19	  325924.19	      -3.84	      -2.56	      -2.55	
 2019/05/23-09:50	 1465.50	 1471.28	 1465.11	 1470.13	         371960	           	       0.00	  371960.00	  538569.19	  352983.69	      -4.24	      -2.90	      -2.69	
 2019/05/23-09:55	 1470.03	 1470.07	 1465.70	 1469.00	         312369	           	       0.00	  312369.00	  545264.38	  373471.91	      -4.60	      -3.24	      -2.72	
 2019/05/23-10:00	 1469.03	 1472.74	 1468.50	 1468.58	         280359	           	       0.00	  280359.00	  398948.19	  386562.69	      -4.86	      -3.56	      -2.60	
 2019/05/23-10:05	 1468.35	 1468.65	 1464.91	 1468.52	         278514	           	       0.00	  278514.00	  335448.41	  396358.19	      -5.01	      -3.85	      -2.32	
 2019/05/23-10:10	 1468.56	 1470.43	 1465.74	 1470.43	         215011	           	       0.00	  215011.00	  291642.59	  401190.91	      -4.92	      -4.07	      -1.72	
 2019/05/23-10:15	 1470.89	 1473.45	 1470.24	 1472.89	         210460	           	       0.00	  210460.00	  259342.59	  398955.91	      -4.60	      -4.17	      -0.86	
 2019/05/23-10:20	 1472.84	 1474.19	 1471.51	 1471.51	         160131	           	       0.00	  160131.00	  228895.00	  387079.69	      -4.41	      -4.22	      -0.38	
 2019/05/23-10:25	 1471.35	 1474.57	 1470.06	 1474.49	         139811	           	       0.00	  139811.00	  200785.41	  299866.81	      -3.97	      -4.17	       0.40	
 2019/05/23-10:30	 1474.64	 1475.28	 1473.18	 1473.36	         133822	           	       0.00	  133822.00	  171847.00	  253647.70	      -3.67	      -4.07	       0.80	
 2019/05/23-10:35	 1473.22	 1478.55	 1470.34	 1477.11	         156510	           	       0.00	  156510.00	  160146.80	  225894.70	      -3.09	      -3.87	       1.56	
 2019/05/23-10:40	 1476.99	 1477.83	 1475.36	 1475.36	         140778	           	       0.00	  140778.00	  146210.41	  202776.50	      -2.75	      -3.65	       1.81	
 2019/05/23-10:45	 1475.35	 1477.26	 1475.00	 1475.53	         114375	           	       0.00	  114375.00	  137059.20	  182977.09	      -2.43	      -3.40	       1.95	
 2019/05/23-10:50	 1475.45	 1479.49	 1475.45	 1479.07	         127495	           	       0.00	  127495.00	  134596.00	  167690.70	      -1.87	      -3.10	       2.45	
 2019/05/23-10:55	 1479.05	 1482.68	 1479.05	 1481.62	         147735	           	       0.00	  147735.00	  137378.59	  154612.80	      -1.21	      -2.72	       3.02	
 2019/05/23-11:00	 1481.52	 1481.60	 1477.36	 1477.36	         120816	           	       0.00	  120816.00	  130239.80	  145193.30	      -1.02	      -2.38	       2.73	
 2019/05/23-11:05	 1477.41	 1477.41	 1474.35	 1474.87	         120909	           	       0.00	  120909.00	  126266.00	  136238.20	      -1.05	      -2.11	       2.12	
 2019/05/23-11:10	 1474.57	 1475.53	 1471.17	 1471.86	         128151	           	       0.00	  128151.00	  129021.20	  133040.20	      -1.31	      -1.95	       1.29	
 2019/05/23-11:15	 1471.50	 1472.80	 1469.91	 1470.28	         121627	           	       0.00	  121627.00	  127847.60	  131221.80	      -1.62	      -1.89	       0.53	
 2019/05/23-11:20	 1470.32	 1472.01	 1469.73	 1471.23	         110339	           	       0.00	  110339.00	  120368.40	  128873.50	      -1.77	      -1.86	       0.18	
 2019/05/23-11:25	 1471.13	 1471.29	 1468.07	 1468.07	         108716	           	       0.00	  108716.00	  117948.40	  124094.10	      -2.12	      -1.91	      -0.41	
 2019/05/23-11:30	 1468.06	 1468.06	 1465.15	 1467.07	         134169	           	       0.00	  134169.00	  120600.40	  123433.20	      -2.45	      -2.02	      -0.86	
 2019/05/23-13:05	 1467.30	 1467.34	 1464.04	 1464.18	         113491	           	       0.00	  113491.00	  117668.40	  123344.80	      -2.91	      -2.20	      -1.42	
 2019/05/23-13:10	 1464.05	 1469.94	 1463.88	 1467.30	          95194	           	       0.00	   95194.00	  112381.80	  120114.70	      -2.99	      -2.36	      -1.26	
 2019/05/23-13:15	 1467.22	 1467.69	 1465.63	 1467.26	          71211	           	       0.00	   71211.00	  104556.20	  112462.30	      -3.02	      -2.49	      -1.06	
 2019/05/23-13:20	 1467.39	 1467.63	 1465.40	 1466.65	          72760	           	       0.00	   72760.00	   97365.00	  107656.70	      -3.06	      -2.60	      -0.91	
 2019/05/23-13:25	 1466.56	 1466.78	 1460.89	 1461.09	         128591	           	       0.00	  128591.00	   96249.40	  108424.90	      -3.50	      -2.78	      -1.43	
 2019/05/23-13:30	 1461.24	 1465.27	 1460.72	 1463.19	         108704	           	       0.00	  108704.00	   95292.00	  106480.20	      -3.63	      -2.95	      -1.36	
 2019/05/23-13:35	 1463.18	 1466.15	 1462.76	 1465.71	          81448	           	       0.00	   81448.00	   92542.80	  102462.30	      -3.50	      -3.06	      -0.87	
 2019/05/23-13:40	 1465.82	 1465.82	 1461.51	 1461.86	          96290	           	       0.00	   96290.00	   97558.60	  101057.40	      -3.66	      -3.18	      -0.96	
 2019/05/23-13:45	 1461.41	 1463.02	 1460.69	 1461.32	          93850	           	       0.00	   93850.00	  101776.60	   99570.80	      -3.79	      -3.30	      -0.97	
 2019/05/23-13:50	 1461.23	 1462.52	 1459.54	 1459.55	         103987	           	       0.00	  103987.00	   96855.80	   96552.60	      -3.99	      -3.44	      -1.09	
 2019/05/23-13:55	 1459.53	 1459.53	 1455.02	 1456.49	         194143	           	       0.00	  194143.00	  113943.60	  104617.80	      -4.34	      -3.62	      -1.44	
 2019/05/23-14:00	 1456.43	 1459.43	 1456.05	 1456.24	         117258	           	       0.00	  117258.00	  121105.60	  106824.20	      -4.59	      -3.81	      -1.55	
 2019/05/23-14:05	 1456.05	 1457.98	 1453.70	 1453.71	         115811	           	       0.00	  115811.00	  125009.80	  111284.20	      -4.93	      -4.04	      -1.79	
 2019/05/23-14:10	 1453.54	 1455.29	 1451.32	 1453.12	         177431	           	       0.00	  177431.00	  141726.00	  121751.30	      -5.19	      -4.27	      -1.85	
 2019/05/23-14:15	 1452.95	 1454.29	 1452.08	 1453.24	         108300	           	       0.00	  108300.00	  142588.59	  119722.20	      -5.33	      -4.48	      -1.69	
 2019/05/23-14:20	 1453.32	 1457.84	 1451.81	 1457.84	         119732	           	       0.00	  119732.00	  127706.40	  120825.00	      -5.00	      -4.58	      -0.84	
 2019/05/23-14:25	 1457.84	 1459.37	 1456.29	 1456.29	         128707	           	       0.00	  128707.00	  129996.20	  125550.90	      -4.82	      -4.63	      -0.37	
 2019/05/23-14:30	 1456.71	 1456.71	 1453.47	 1453.68	         102549	           	       0.00	  102549.00	  127343.80	  126176.80	      -4.83	      -4.67	      -0.31	
 2019/05/23-14:35	 1453.49	 1454.12	 1450.76	 1450.76	         138325	           	       0.00	  138325.00	  119522.60	  130624.30	      -5.01	      -4.74	      -0.54	
 2019/05/23-14:40	 1450.96	 1452.68	 1450.68	 1451.41	         143704	           	       0.00	  143704.00	  126603.40	  134596.00	      -5.05	      -4.80	      -0.49	
 2019/05/23-14:45	 1451.50	 1451.71	 1449.14	 1449.79	         217213	           	       0.00	  217213.00	  146099.59	  136903.00	      -5.15	      -4.87	      -0.55	
 2019/05/23-14:50	 1449.77	 1451.76	 1449.67	 1450.70	         169956	           	       0.00	  169956.00	  154349.41	  142172.80	      -5.09	      -4.91	      -0.36	
 2019/05/23-14:55	 1451.01	 1452.59	 1450.67	 1451.55	         213648	           	       0.00	  213648.00	  176569.20	  151956.50	      -4.92	      -4.92	      -0.02	
 2019/05/23-15:00	 1451.97	 1452.75	 1451.04	 1451.24	         214887	           	       0.00	  214887.00	  191881.59	  155702.09	      -4.76	      -4.88	       0.25	
 2019/05/24-09:35	 1452.04	 1462.50	 1452.04	 1458.66	         726090	           	       0.00	  726090.00	  308358.81	  217481.09	      -3.99	      -4.71	       1.44	
 2019/05/24-09:40	 1459.17	 1465.13	 1459.03	 1464.83	         384300	           	       0.00	  384300.00	  341776.19	  243937.91	      -2.84	      -4.33	       2.98	
 2019/05/24-09:45	 1464.87	 1465.24	 1459.22	 1459.59	         285508	           	       0.00	  285508.00	  364886.59	  259618.00	      -2.33	      -3.93	       3.20	
 2019/05/24-09:50	 1459.14	 1459.87	 1451.06	 1455.70	         337807	           	       0.00	  337807.00	  389718.41	  283143.81	      -2.22	      -3.59	       2.75	
 2019/05/24-09:55	 1455.52	 1456.21	 1452.88	 1456.21	         209454	           	       0.00	  209454.00	  388631.81	  290256.69	      -2.06	      -3.28	       2.45	
 2019/05/24-10:00	 1456.51	 1460.15	 1456.51	 1458.04	         214026	           	       0.00	  214026.00	  286219.00	  297288.91	      -1.77	      -2.98	       2.43	
 2019/05/24-10:05	 1457.95	 1457.99	 1455.55	 1457.17	         179121	           	       0.00	  179121.00	  245183.20	  293479.69	      -1.59	      -2.70	       2.23	
 2019/05/24-10:10	 1457.05	 1457.05	 1450.19	 1450.54	         236227	           	       0.00	  236227.00	  235327.00	  300106.81	      -1.96	      -2.55	       1.19	
 2019/05/24-10:15	 1450.25	 1455.46	 1448.09	 1453.76	         244071	           	       0.00	  244071.00	  216579.80	  303149.09	      -1.97	      -2.44	       0.94	
 2019/05/24-10:20	 1453.80	 1454.15	 1452.30	 1453.39	         130043	           	       0.00	  130043.00	  200697.59	  294664.69	      -1.98	      -2.35	       0.72	
 2019/05/24-10:25	 1453.50	 1454.36	 1451.34	 1451.39	         110382	           	       0.00	  110382.00	  179968.80	  233093.91	      -2.13	      -2.30	       0.34	
 2019/05/24-10:30	 1451.27	 1455.43	 1450.44	 1453.85	         129911	           	       0.00	  129911.00	  170126.80	  207655.00	      -2.03	      -2.25	       0.44	
 2019/05/24-10:35	 1453.58	 1455.46	 1452.26	 1454.15	         106499	           	       0.00	  106499.00	  144181.20	  189754.09	      -1.90	      -2.18	       0.56	
 2019/05/24-10:40	 1454.02	 1454.02	 1451.34	 1451.57	          97947	           	       0.00	   97947.00	  114956.40	  165768.09	      -1.98	      -2.14	       0.31	
 2019/05/24-10:45	 1451.58	 1456.81	 1451.42	 1454.11	         110094	           	       0.00	  110094.00	  110966.60	  155832.09	      -1.82	      -2.08	       0.51	
 2019/05/24-10:50	 1454.11	 1455.09	 1452.80	 1452.93	          74601	           	       0.00	   74601.00	  103810.40	  141889.59	      -1.77	      -2.02	       0.49	
 2019/05/24-10:55	 1452.86	 1455.99	 1452.86	 1455.36	          73083	           	       0.00	   73083.00	   92444.80	  131285.80	      -1.52	      -1.92	       0.80	
 2019/05/24-11:00	 1455.36	 1460.30	 1455.36	 1459.84	         117651	           	       0.00	  117651.00	   94675.20	  119428.20	      -0.94	      -1.72	       1.56	
 2019/05/24-11:05	 1459.83	 1460.89	 1459.75	 1460.09	          94864	           	       0.00	   94864.00	   94058.60	  104507.50	      -0.46	      -1.47	       2.01	
 2019/05/24-11:10	 1459.91	 1460.30	 1456.21	 1457.03	          86310	           	       0.00	   86310.00	   89301.80	  100134.20	      -0.33	      -1.24	       1.83	
 2019/05/24-11:15	 1456.90	 1457.15	 1455.04	 1455.94	          81708	           	       0.00	   81708.00	   90723.20	   97266.80	      -0.30	      -1.05	       1.50	
 2019/05/24-11:20	 1455.95	 1455.95	 1452.39	 1454.98	         100746	           	       0.00	  100746.00	   96255.80	   94350.30	      -0.35	      -0.91	       1.12	
 2019/05/24-11:25	 1454.75	 1454.85	 1452.95	 1452.95	          99488	           	       0.00	   99488.00	   92623.20	   93649.20	      -0.55	      -0.84	       0.57	
 2019/05/24-11:30	 1452.53	 1452.53	 1448.97	 1449.04	         160523	           	       0.00	  160523.00	  105755.00	   99906.80	      -1.02	      -0.88	      -0.28	
 2019/05/24-13:05	 1449.14	 1449.14	 1441.80	 1443.80	         156640	           	       0.00	  156640.00	  119821.00	  104561.40	      -1.79	      -1.06	      -1.45	
 2019/05/24-13:10	 1443.91	 1445.93	 1440.76	 1444.34	         131623	           	       0.00	  131623.00	  129804.00	  110263.60	      -2.32	      -1.31	      -2.03	
 2019/05/24-13:15	 1444.15	 1445.75	 1442.28	 1445.53	          91616	           	       0.00	   91616.00	  127978.00	  112116.90	      -2.63	      -1.57	      -2.10	
